xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2647.36,6,6,283.71,49.42,40.71,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2661.38,6,6,305.1,52.08,45.46,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2671.05,6,6,263.9,48.56,37.61,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2679.21,6,6,320.16,57.24,45.33,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2686.16,6,6,282.43,53.34,38.51,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2698.25,6,6,281.51,43.22,44.35,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2705.51,6,6,239.5,49.35,40.56,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2710.04,6,6,312.87,61.79,44.01,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2716.09,6,6,262.25,50.32,35.49,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2744.51,6,6,332.26,62.77,43.62,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2751.11,6,6,316.6,61.77,44.9,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2764.59,6,6,356.67,58.46,53.43,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2778.07,6,6,278.79,51.53,38.43,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2799.52,6,6,280.1,52.86,39.25,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2821.86,6,6,314.1,58.91,42.75,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2823.45,6,6,352.26,80.82,56.04,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2832.34,6,6,376.25,72.54,49.58,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2845.05,6,6,308.99,52.04,48.12,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2882.85,6,6,421.06,88.15,54.42,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2916.2,6,6,365.89,60.22,54.42,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2927,6,6,362.81,68.27,49.56,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2942.97,6,6,331.45,60.29,45.73,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2950.22,6,6,350.06,64.55,50.09,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2950.22,6,6,391.96,93.5,56.27,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2956.69,6,6,341.79,59.58,48.28,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2971.7,6,6,323.37,57.93,44.97,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,2998.11,6,6,366.03,57.01,56.96,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3006.65,15,15,346.46,66.04,49.03,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3023.22,15,15,366.8,70.72,49.79,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3041.93,15,15,412.62,67.46,69.03,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3051.27,15,15,411.24,66.44,63.7,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3060.8,15,15,349.91,68.93,51.28,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3064.67,15,15,401.62,71.25,59.05,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3067.99,15,15,373.11,60.87,59.3,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3091.2,15,15,330.52,56.42,49.58,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3099.49,15,15,312.53,58.69,42.45,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3112.2,15,15,376.68,70.84,53.8,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3134.59,15,15,332,65.35,46.43,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3146.71,15,15,326.23,62.19,49.03,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3149.8,15,15,285.04,52.09,44.46,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3151.75,15,15,377.09,113.36,68.59,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3152.24,15,15,351.63,73.87,54.61,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3153.05,15,15,331.48,73.36,51.25,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3154.35,15,15,331.95,58.02,48.07,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3155.33,15,15,318.31,56.44,47.99,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3156.8,15,15,458.65,100.89,71.91,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3158.75,15,15,324.01,61.64,44.6,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3160.05,15,15,327.25,66.56,52.02,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3160.38,15,15,434.93,77.04,64.72,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
